ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
13,GEORGIA,GA,Jefferson,13163,"Jefferson County, Georgia",526.5506963,15772,0,7272,62,5609,248,3791,571,441,139,18764,1682,2657,257,2746,31,3760,0,2353,229,565,125,9159,21,107,109,16,25,2036,247,154,100,745,123,538,132,24.8,3.7,6.9,2.1,18764.0,1682.0,24.9,2.4,17.4,0.2,23.8,0.0,15.4,1.5,10.1,2.2,58.1,0.1,0.7,0.7,0.2,0.4,28.0,3.4,2.7,1.8,13.3,2.2,3.4,0.8,0.7215,0.519,0.8608,0.8671,2.9684,0.8228,0.6519,0.557,0.4114,0.538,2.1583,0.5949,0.8544,0.3228,1.1772,0.6962,0.038,0.6203,0.6646,0.962,0.6646,2.9495,0.7089,9.2534,0.8101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2208,279,14.4,1.8,14174
13,GEORGIA,GA,McDuffie,13189,"McDuffie County, Georgia",257.4716206,21498,0,9323,64,8103,289,5291,793,769,222,21384,1570,2550,377,3596,42,5480,25,2946,382,1248,267,9936,25,140,137,450,151,1894,259,177,98,869,219,308,126,24.9,3.7,8.3,2.4,21384.0,1570.0,17.8,2.7,16.7,0.2,25.5,0.1,13.9,1.8,15.4,3.3,46.2,0.1,0.7,0.7,4.8,1.6,20.3,2.8,2.2,1.2,10.7,2.7,1.4,0.6,0.7405,0.7595,0.5949,0.4937,2.5886,0.7532,0.5316,0.8038,0.2342,0.9684,2.538,0.8291,0.7405,0.3228,1.0633,0.538,0.8165,0.462,0.5127,0.8544,0.4241,3.0697,0.8038,9.2596,0.8165,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2827,493,13.4,2.3,18294
13,GEORGIA,GA,Coffee,13069,"Coffee County, Georgia",592.2973368,42961,0,17219,219,14298,452,8703,1036,801,246,19709,1204,6311,500,5728,61,10550,51,7470,561,1651,320,17908,109,926,280,203,109,5970,425,288,107,1337,304,3959,597,22.3,2.6,4.6,1.4,19709.0,1204.0,22.6,1.8,13.3,0.1,24.6,0.1,18.9,1.4,11.5,2.2,41.7,0.3,2.3,0.7,1.2,0.6,34.7,2.5,2.0,0.8,9.4,2.0,9.2,1.4,0.5633,0.1519,0.7658,0.7975,2.2785,0.6076,0.1899,0.6582,0.8228,0.6835,2.3544,0.7405,0.5886,0.7975,1.3861,0.7975,0.3544,0.8418,0.4241,0.7532,0.8924,3.2659,0.8734,9.2849,0.8228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7582,773,19.2,2.0,41846
13,GEORGIA,GA,Washington,13303,"Washington County, Georgia",678.5132153,20461,0,9247,92,7359,252,4960,535,596,151,19579,1025,2805,265,3424,73,4550,94,3341,329,825,156,11687,12,131,103,51,33,2976,288,184,83,591,136,1850,225,26.6,2.8,7.4,1.8,19579.0,1025.0,19.8,1.9,16.7,0.4,22.2,0.5,17.9,1.8,11.2,2.1,57.1,0.1,0.7,0.5,0.6,0.4,32.2,3.1,2.5,1.1,8.0,1.8,9.0,1.1,0.8291,0.5949,0.7785,0.6203,2.8228,0.7975,0.5316,0.3861,0.7089,0.6646,2.2912,0.7152,0.8418,0.3228,1.1646,0.6772,0.1709,0.7595,0.6266,0.5823,0.8797,3.019,0.7532,9.2976,0.8291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,274,12.0,1.5,20102
13,GEORGIA,GA,Bacon,13005,"Bacon County, Georgia",284.0846126,11228,0,4791,86,3966,180,2865,501,230,121,19634,2035,1372,256,1700,65,2869,2,2041,268,493,145,2976,21,293,176,41,35,1703,172,120,102,203,79,711,225,27.2,4.7,5.3,2.7,19634.0,2035.0,18.5,3.5,15.1,0.6,25.6,0.0,19.4,2.5,12.4,3.6,26.5,0.2,2.8,1.7,0.9,0.7,35.5,3.7,3.0,2.6,5.1,2.0,6.3,2.0,0.8671,0.2975,0.7722,0.5506,2.4874,0.6899,0.3354,0.8228,0.8481,0.7848,2.7911,0.9494,0.2405,0.8481,1.0886,0.5823,0.2532,0.8481,0.7595,0.2911,0.7975,2.9494,0.7025,9.3165,0.8354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,358,19.0,3.3,10141
13,GEORGIA,GA,Decatur,13087,"Decatur County, Georgia",597.171522,26833,0,12204,65,10153,311,6449,796,555,210,20397,1335,3272,369,4221,56,6597,74,4372,433,1545,240,13278,25,108,114,191,140,2705,290,678,219,909,214,1195,163,25.2,3.1,5.4,2.1,20397.0,1335.0,18.4,2.1,15.7,0.2,24.6,0.3,17.1,1.7,15.2,2.3,49.5,0.1,0.4,0.5,1.6,1.2,22.2,2.4,6.7,2.2,9.0,2.0,4.5,0.6,0.7532,0.3101,0.7152,0.538,2.3165,0.6266,0.4114,0.6582,0.6013,0.9557,2.6266,0.9051,0.7722,0.1835,0.9557,0.4494,0.4747,0.5127,1.0,0.7215,0.7468,3.4557,0.9684,9.3545,0.8418,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,4886,602,19.1,2.3,25230
13,GEORGIA,GA,Jeff Davis,13161,"Jeff Davis County, Georgia",330.9177466,14991,0,6500,45,5270,270,3070,672,349,227,18042,1631,2165,357,2297,101,4046,0,2478,367,618,226,4286,66,313,189,108,103,2211,307,236,104,473,187,129,107,20.6,4.5,5.9,3.7,18042.0,1631.0,22.3,3.7,15.3,0.7,27.0,0.0,16.6,2.5,11.7,4.3,28.6,0.4,2.2,1.4,1.7,1.6,34.0,4.8,4.5,2.0,9.0,3.4,0.9,0.7,0.4684,0.3734,0.9051,0.7785,2.5254,0.7215,0.3734,0.9494,0.538,0.7215,2.5823,0.8797,0.3038,0.7785,1.0823,0.5633,0.5,0.8165,0.943,0.7215,0.2215,3.2025,0.8481,9.3925,0.8481,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,2950,474,19.7,3.2,12957
13,GEORGIA,GA,Early,13099,"Early County, Georgia",512.5992855,10348,0,4972,34,4082,156,2938,410,308,104,17598,1114,1380,180,1928,21,2578,36,1491,188,573,111,5628,6,0,84,29,35,1347,159,223,89,358,108,143,79,28.8,4.0,7.6,2.5,17598.0,1114.0,19.9,2.6,18.6,0.4,24.9,0.3,14.6,1.8,14.0,2.7,54.4,0.1,0.0,0.9,0.6,0.7,27.1,3.2,5.5,2.2,8.8,2.6,1.4,0.8,0.9114,0.6266,0.9177,0.6266,3.0823,0.8671,0.7595,0.7089,0.3038,0.9114,2.6836,0.9367,0.8291,0.0,0.8291,0.3797,0.1709,0.5949,0.9747,0.6835,0.4241,2.8481,0.6266,9.4431,0.8544,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,4,1599,170,15.7,1.6,10839
13,GEORGIA,GA,Taylor,13269,"Taylor County, Georgia",376.6858491,8193,0,4589,47,3437,213,2119,379,396,97,19068,1932,1232,183,1533,19,1694,44,1501,250,315,130,3501,19,12,76,68,59,1726,248,108,71,277,87,165,104,26.3,4.8,11.7,2.9,19068.0,1932.0,21.8,3.3,18.7,0.5,20.7,0.5,18.6,3.1,9.2,3.7,42.7,0.2,0.2,1.0,1.5,1.3,37.6,5.4,3.1,2.1,8.1,2.5,2.0,1.3,0.8038,0.9367,0.8291,0.7532,3.3228,0.9304,0.7722,0.2215,0.7975,0.4367,2.2279,0.6646,0.6203,0.1076,0.7279,0.3038,0.4367,0.8924,0.7848,0.6139,0.5443,3.2721,0.8861,9.5507,0.8608,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1532,260,19.0,3.2,6513
13,GEORGIA,GA,Appling,13001,"Appling County, Georgia",508.2736589,18454,0,8543,65,6682,278,4191,700,460,151,20421,1343,3148,371,3052,35,4609,0,3428,375,782,179,5638,21,448,200,36,36,3175,274,203,98,590,184,528,167,23.3,3.9,5.9,1.9,20421.0,1343.0,25.5,3.0,16.5,0.2,25.0,0.0,19.1,2.0,11.7,2.6,30.6,0.1,2.6,1.2,0.4,0.4,37.2,3.3,3.0,1.5,8.8,2.7,2.9,0.9,0.6139,0.3734,0.7025,0.8797,2.5695,0.7342,0.5,0.7342,0.8354,0.7215,2.7911,0.9494,0.3544,0.8291,1.1835,0.7025,0.1013,0.8861,0.7595,0.6835,0.6203,3.0507,0.7848,9.5948,0.8671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813,401,15.6,2.3,16657
13,GEORGIA,GA,Toombs,13279,"Toombs County, Georgia",364.0080698,27048,0,12182,72,10403,274,6324,952,1211,326,23416,4032,3362,391,4383,143,7216,40,4447,469,1259,251,10727,50,569,217,355,167,2578,340,448,173,908,248,425,125,23.7,3.6,10.3,2.8,23416.0,4032.0,19.1,2.2,16.2,0.5,26.7,0.1,16.6,1.7,12.1,2.4,39.7,0.2,2.3,0.9,2.9,1.4,21.2,2.8,4.3,1.7,8.7,2.4,1.6,0.5,0.6392,0.8924,0.3734,0.5696,2.4746,0.6772,0.462,0.9177,0.538,0.7532,2.6709,0.9304,0.5316,0.7975,1.3291,0.7785,0.6962,0.4873,0.9177,0.6646,0.4684,3.2342,0.8544,9.7088,0.8734,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,4448,651,16.6,2.4,27091
13,GEORGIA,GA,Macon,13193,"Macon County, Georgia",400.6618829,13480,0,6103,107,4673,258,3129,542,600,204,15924,1107,2604,299,2154,3,2630,0,1967,245,438,139,9091,130,75,93,84,51,1835,236,61,44,674,155,1964,267,27.2,4.7,12.0,3.8,15924.0,1107.0,27.2,3.1,16.0,0.1,19.5,0.0,17.1,2.1,9.4,2.9,67.4,1.0,0.6,0.7,1.4,0.8,30.1,3.8,1.3,1.0,14.4,3.1,14.6,2.0,0.8671,0.943,0.9747,0.9304,3.7152,0.9937,0.4367,0.1519,0.6013,0.462,1.6519,0.2848,0.9557,0.2848,1.2405,0.7405,0.3924,0.7025,0.1772,0.9684,0.9494,3.1899,0.8354,9.7975,0.8797,0,1,1,1,3,0,0,0,0,0,1,0,1,0,0,0,1,1,2,6,2319,371,20.1,3.1,9621
13,GEORGIA,GA,Dooly,13093,"Dooly County, Georgia",392.6303783,13905,0,6253,176,4861,303,3086,589,719,253,20259,2644,2506,362,2557,33,2534,0,2667,318,425,119,7976,21,223,107,41,47,1792,263,80,49,501,156,1317,454,24.6,4.6,12.5,4.3,20259.0,2644.0,24.8,3.5,18.4,0.2,18.2,0.0,21.2,2.5,8.7,2.4,57.4,0.2,1.7,0.8,0.7,0.8,28.7,4.0,1.6,1.0,10.3,3.0,9.5,3.3,0.7089,0.962,0.7278,0.8608,3.2595,0.9114,0.7532,0.0949,0.943,0.3734,2.1645,0.6013,0.8481,0.6899,1.538,0.8861,0.2152,0.6646,0.2405,0.8228,0.8987,2.8418,0.6139,9.8038,0.8861,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2037,378,16.2,3.0,12029
13,GEORGIA,GA,Taliaferro,13265,"Taliaferro County, Georgia",194.6073914,1665,152,1018,75,612,65,466,116,60,27,19897,3142,372,73,411,66,242,59,375,73,61,33,1116,174,0,52,12,12,431,65,15,9,72,23,6,4,28.0,6.5,9.4,4.1,19897.0,3142.0,28.8,4.9,24.7,4.0,14.5,3.3,22.5,4.0,10.0,5.3,67.0,8.5,0.0,3.2,1.2,1.2,42.3,5.8,2.5,1.6,11.8,3.4,0.4,0.2,0.8924,0.8608,0.7532,0.9557,3.4621,0.962,0.962,0.019,0.9937,0.519,2.4937,0.8165,0.9494,0.0,0.9494,0.443,0.3544,0.9494,0.6266,0.9177,0.0696,2.9177,0.6962,9.8229,0.8924,0,0,0,1,1,1,0,1,0,2,1,0,1,0,1,0,1,0,2,6,220,65,13.2,3.9,936
13,GEORGIA,GA,Dougherty,13095,"Dougherty County, Georgia",328.6436378,91049,0,40637,320,34780,567,25651,1787,5817,664,21180,733,10120,853,13321,95,22101,41,13939,767,6177,518,67670,41,454,202,2033,338,1960,246,963,232,4567,480,4191,739,29.4,2.0,14.2,1.5,21180.0,733.0,17.5,1.5,14.6,0.1,24.3,0.0,15.6,0.8,17.8,1.5,74.3,0.0,0.5,0.2,5.0,0.8,4.8,0.6,2.8,0.7,13.1,1.4,4.6,0.8,0.9241,0.981,0.6139,0.462,2.981,0.8354,0.2848,0.6329,0.4241,0.9937,2.3355,0.7342,0.981,0.2278,1.2088,0.7215,0.8354,0.1013,0.6835,0.9557,0.7532,3.3291,0.9177,9.8544,0.8987,1,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0,1,0,1,5,15120,1075,17.0,1.2,105224
13,GEORGIA,GA,Quitman,13239,"Quitman County, Georgia",151.2373414,2276,152,2034,104,934,88,517,147,100,50,19371,2299,562,114,608,106,421,92,500,111,95,44,1400,225,18,54,0,18,1206,124,30,24,92,49,0,13,22.7,6.4,11.1,5.2,19371.0,2299.0,32.4,6.0,26.7,4.9,18.5,3.8,22.0,5.0,10.2,4.7,61.5,9.0,0.8,2.5,0.0,0.9,59.3,4.8,3.2,2.6,9.9,5.2,0.0,0.6,0.6013,0.9177,0.7975,1.0,3.3165,0.9241,0.9684,0.1013,0.981,0.5633,2.614,0.8987,0.9051,0.4177,1.3228,0.7658,0.0,1.0,0.8228,0.8038,0.0,2.6266,0.5063,9.8799,0.9051,0,1,0,1,2,1,0,1,0,2,1,0,1,0,1,0,0,0,1,6,496,172,21.8,7.2,1948
13,GEORGIA,GA,Stewart,13259,"Stewart County, Georgia",458.7482708,6042,0,2349,131,1826,180,1478,288,146,115,16359,1457,1292,173,912,0,797,0,765,134,153,71,4554,19,636,148,4,19,687,143,13,27,299,101,2026,287,37.0,6.9,8.9,6.8,16359.0,1457.0,28.4,3.8,15.1,0.0,13.2,0.0,19.1,3.4,8.4,3.8,75.4,0.3,10.9,2.5,0.2,0.8,29.2,5.7,0.7,1.5,16.4,5.0,33.5,4.8,0.981,0.8101,0.9557,0.9367,3.6835,0.9873,0.3354,0.0063,0.8354,0.3101,1.4872,0.1582,0.9873,1.0,1.9873,1.0,0.038,0.6772,0.057,0.9937,1.0,2.7659,0.5823,9.9239,0.9114,1,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,1,1,2,7,656,183,16.4,3.9,4600
13,GEORGIA,GA,Emanuel,13107,"Emanuel County, Georgia",680.5712737,22499,0,9946,101,8392,269,5851,769,691,168,17981,1064,3085,307,3488,16,5656,32,4083,372,1173,190,9144,15,268,125,87,66,2483,292,187,93,855,235,847,218,27.0,3.5,7.7,1.8,17981.0,1064.0,20.8,2.1,15.5,0.1,25.1,0.1,18.8,1.7,14.0,2.2,40.6,0.1,1.3,0.6,0.9,0.7,25.0,3.0,2.2,1.1,10.2,2.7,3.8,1.0,0.8544,0.6519,0.9114,0.6962,3.1139,0.8924,0.3924,0.7468,0.8165,0.9114,2.8671,0.9684,0.5443,0.5823,1.1266,0.6076,0.2532,0.5759,0.5127,0.8165,0.7152,2.8735,0.6582,9.9811,0.9177,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3894,445,17.9,2.0,22504
13,GEORGIA,GA,Sumter,13261,"Sumter County, Georgia",482.8707806,30352,0,13899,136,11758,369,7860,891,1201,233,20191,1039,3683,375,4838,59,7057,79,4030,453,1668,271,18351,22,389,152,444,154,2283,287,315,153,1232,214,2086,316,27.8,3.1,9.2,1.8,20191.0,1039.0,19.3,2.0,15.9,0.2,23.3,0.3,13.7,1.5,14.2,2.3,60.5,0.1,1.4,0.5,3.2,1.1,16.4,2.1,2.7,1.3,10.5,1.8,6.9,1.0,0.8861,0.8291,0.7342,0.5759,3.0253,0.8544,0.4304,0.4873,0.2215,0.9367,2.0759,0.557,0.8924,0.6013,1.4937,0.8608,0.7278,0.3608,0.6646,0.8418,0.8165,3.4115,0.9494,10.0064,0.9241,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3666,524,12.4,1.8,28714
13,GEORGIA,GA,Clay,13061,"Clay County, Georgia",195.4038604,3001,0,1977,160,1202,129,1211,249,183,73,16199,2119,443,139,681,109,584,121,611,134,123,46,2099,147,0,52,20,16,769,143,21,23,178,68,55,69,41.1,8.6,17.3,6.6,16199.0,2119.0,20.2,5.9,22.7,3.6,19.5,4.0,20.7,4.6,10.2,3.7,69.9,4.9,0.0,1.8,1.0,0.8,38.9,6.8,1.7,2.0,14.8,5.5,1.8,2.3,1.0,1.0,0.962,0.6646,3.6266,0.9747,0.9241,0.1519,0.9304,0.5633,2.5697,0.8671,0.9684,0.0,0.9684,0.4557,0.3165,0.9304,0.2785,0.9747,0.4937,2.9938,0.7405,10.1585,0.9304,1,1,1,0,3,1,0,1,0,2,1,0,1,0,1,0,1,0,2,8,696,178,23.6,6.0,2120
13,GEORGIA,GA,Turner,13287,"Turner County, Georgia",285.415156,7962,0,3914,45,3023,220,2677,455,204,125,18787,1752,966,253,1436,122,1935,0,1358,237,576,180,3650,19,63,90,89,93,764,176,132,115,229,122,369,109,35.3,6.0,6.1,3.8,18787.0,1752.0,17.6,4.6,18.0,1.5,24.3,0.0,17.8,3.1,19.1,5.8,45.8,0.2,0.8,1.2,2.3,2.4,19.5,4.5,4.4,3.8,7.6,3.9,4.6,1.4,0.9747,0.4051,0.8544,0.4684,2.7026,0.7848,0.6962,0.6329,0.7025,1.0,3.0316,0.9873,0.7342,0.4177,1.1519,0.6582,0.6329,0.4241,0.9304,0.538,0.7532,3.2786,0.8924,10.1647,0.9367,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1145,342,15.0,4.5,6987
13,GEORGIA,GA,Clinch,13065,"Clinch County, Georgia",814.9953657,6743,0,2997,206,2502,234,2605,378,160,80,16538,1890,1312,202,1023,47,1810,40,1019,188,327,109,2336,19,59,87,9,13,1138,176,98,64,213,87,474,511,39.2,5.6,6.6,3.3,16538.0,1890.0,29.2,4.6,15.2,0.7,26.8,0.6,15.3,2.8,13.1,4.2,34.6,0.3,1.0,1.4,0.3,0.5,38.0,5.6,3.9,2.6,8.5,3.2,7.0,7.6,0.9937,0.481,0.9494,0.962,3.3861,0.943,0.3671,0.9304,0.3924,0.8671,2.557,0.8608,0.4241,0.5063,0.9304,0.4114,0.0696,0.9051,0.9114,0.6519,0.8228,3.3608,0.9304,10.2343,0.943,1,0,1,1,3,0,1,0,0,1,0,0,0,0,1,1,0,0,2,6,1412,272,21.2,4.1,6238
13,GEORGIA,GA,Terrell,13273,"Terrell County, Georgia",335.7387358,8859,0,4173,35,3247,158,2713,318,313,100,19330,1426,1424,202,1622,2,2064,0,1277,186,518,111,5710,19,11,75,61,44,646,99,122,84,390,108,326,83,31.9,3.7,8.6,2.8,19330.0,1426.0,23.4,3.3,18.3,0.1,23.3,0.0,15.0,2.2,16.0,3.3,64.5,0.2,0.1,0.9,1.5,1.1,15.5,2.4,3.8,2.6,12.0,3.4,3.7,0.9,0.962,0.7785,0.8165,0.8354,3.3924,0.9494,0.7468,0.4873,0.3481,0.9747,2.5569,0.8544,0.9241,0.0633,0.9874,0.4684,0.4367,0.3418,0.9051,0.9304,0.7025,3.3165,0.9051,10.2532,0.9494,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,2,5,1555,334,18.3,4.0,7272
13,GEORGIA,GA,Atkinson,13003,"Atkinson County, Georgia",342.7183407,8265,0,3508,20,2785,139,2462,407,320,118,18565,2281,1615,214,1053,53,2264,8,1248,185,316,93,3573,14,697,180,57,38,1585,156,85,55,220,71,37,18,30.0,4.9,9.2,3.3,18565.0,2281.0,30.9,4.0,12.7,0.6,27.4,0.1,15.1,2.3,11.3,3.3,43.2,0.2,9.0,2.3,1.6,1.1,45.2,4.4,3.1,2.0,7.9,2.5,0.4,0.2,0.9367,0.8291,0.8797,0.9937,3.6392,0.981,0.1456,0.962,0.3734,0.6709,2.1519,0.5759,0.6392,0.9873,1.6265,0.943,0.4747,0.981,0.7848,0.5759,0.0696,2.886,0.6646,10.3036,0.9557,1,0,0,1,2,0,1,0,0,1,0,1,1,0,1,0,0,0,1,5,2049,229,24.9,2.8,6286
13,GEORGIA,GA,Colquitt,13071,"Colquitt County, Georgia",547.023219,45606,0,18567,99,15374,478,11318,1122,1372,278,19173,1194,7704,600,6704,176,12055,65,6464,503,1863,306,19953,19,3047,515,507,162,5879,410,520,161,1444,261,759,267,25.2,2.5,6.8,1.4,19173.0,1194.0,26.2,2.0,14.7,0.4,26.4,0.1,14.3,1.1,12.1,2.0,43.8,0.0,7.2,1.2,2.7,0.9,31.7,2.2,3.4,1.0,9.4,1.7,1.7,0.6,0.7532,0.5063,0.8228,0.9051,2.9874,0.8418,0.2975,0.8734,0.2532,0.7532,2.1773,0.6203,0.6835,0.962,1.6455,0.9557,0.6835,0.7342,0.8671,0.7532,0.4747,3.5127,0.9873,10.3229,0.962,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,10669,800,23.6,1.8,38676
13,GEORGIA,GA,Randolph,13243,"Randolph County, Georgia",428.2358549,7087,0,3548,276,2616,213,2536,494,203,89,19356,5731,1129,240,1499,219,1824,299,1146,245,332,121,4613,289,0,76,16,17,784,215,84,62,483,141,177,85,37.0,7.2,7.8,3.6,19356.0,5731.0,24.2,4.8,21.2,3.1,25.7,4.2,16.4,3.5,12.7,4.5,65.1,4.1,0.0,1.1,0.5,0.5,22.1,5.4,3.2,2.4,18.5,5.0,2.5,1.2,0.981,0.6772,0.8038,0.8481,3.3101,0.9177,0.8671,0.8291,0.519,0.8291,3.0443,0.9937,0.9367,0.0,0.9367,0.4177,0.1519,0.5063,0.8228,1.0,0.5886,3.0696,0.7975,10.3607,0.9684,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,1128,242,16.2,3.5,6465
13,GEORGIA,GA,Evans,13109,"Evans County, Georgia",182.8945518,10727,0,4712,68,4006,159,2782,480,365,104,20537,1870,1857,215,1712,76,2840,10,1707,198,541,133,4683,19,381,176,42,31,1577,195,124,67,251,81,523,111,27.3,4.7,7.8,2.3,20537.0,1870.0,25.7,2.9,16.0,0.7,26.5,0.1,16.7,1.9,13.5,3.3,43.7,0.2,3.8,1.8,0.9,0.7,33.5,4.2,3.1,1.7,6.3,2.0,4.9,1.0,0.8797,0.6772,0.6899,0.8924,3.1392,0.8987,0.4367,0.8987,0.5696,0.8987,2.8037,0.962,0.6646,0.9177,1.5823,0.9367,0.2532,0.7911,0.7848,0.4241,0.7722,3.0254,0.7658,10.5506,0.9747,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1711,272,16.8,2.6,10787
13,GEORGIA,GA,Crisp,13081,"Crisp County, Georgia",272.6610023,22846,0,10777,58,8329,425,6896,1082,1226,319,21581,2676,2999,396,4014,59,5679,35,4019,478,1094,233,11372,13,156,144,329,114,2501,355,238,138,1037,280,416,151,30.8,4.8,12.2,3.2,21581.0,2676.0,19.9,2.6,17.6,0.3,24.9,0.2,17.9,2.1,13.1,2.7,49.8,0.1,0.7,0.7,3.1,1.1,23.2,3.3,2.9,1.7,12.5,3.3,1.8,0.7,0.943,0.9494,0.5696,0.6266,3.0886,0.8797,0.6709,0.7089,0.7089,0.8671,2.9558,0.981,0.7785,0.3228,1.1013,0.5949,0.7215,0.538,0.7215,0.943,0.4937,3.4177,0.9557,10.5634,0.981,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3772,475,16.8,2.1,21881
13,GEORGIA,GA,Mitchell,13205,"Mitchell County, Georgia",512.1577744,22432,0,9047,87,7889,271,4811,735,1308,321,17514,1375,3873,428,3517,31,5212,62,3563,412,1000,202,12104,25,318,147,130,90,2177,292,171,93,929,213,2246,217,24.0,3.6,13.7,3.2,17514.0,1375.0,25.3,2.8,15.7,0.1,23.2,0.3,17.6,2.0,12.7,2.5,54.0,0.1,1.5,0.7,1.4,1.0,24.1,3.2,2.2,1.2,11.8,2.6,10.0,1.0,0.6709,0.9747,0.9367,0.8734,3.4557,0.9557,0.4114,0.462,0.6582,0.8291,2.3607,0.7468,0.8165,0.6456,1.4621,0.8418,0.3924,0.557,0.5127,0.9177,0.9177,3.2975,0.8987,10.576,0.9873,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,3570,398,17.7,1.9,20894
13,GEORGIA,GA,Candler,13043,"Candler County, Georgia",243.0591978,10827,0,4765,40,3965,185,3457,481,288,85,18718,2107,1683,239,1845,4,2716,0,1912,293,644,133,4256,196,116,101,35,24,1821,209,201,114,375,136,261,87,32.8,4.6,6.3,1.8,18718.0,2107.0,23.4,3.4,17.0,0.1,25.1,0.0,18.1,2.8,16.2,3.3,39.3,1.8,1.1,1.0,0.7,0.5,38.2,4.4,5.1,2.9,9.5,3.2,2.4,0.8,0.9684,0.4304,0.8671,0.8354,3.1013,0.8861,0.6076,0.7468,0.7405,0.981,3.0759,1.0,0.5253,0.5316,1.0569,0.5253,0.2152,0.9114,0.9557,0.7722,0.5759,3.4304,0.962,10.6645,0.9937,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,2,4,2219,301,21.0,2.8,7885
